source_file,physical_field,canonical_term,glossary_token,owner_domain,source_standard,party,product_class,im_vm,is_currency,status,notes
rds_tam_reference_view_sample.json,agreement.cpSegregationType,collateral segregation,segregation,credit_risk,Basel,CP,,,,draft,
rds_tam_reference_view_sample.json,agreement.csaCcy,CSA / collateral currency,csa_currency,credit_risk,ISDA,,,,ccy,draft,
rds_tam_reference_view_sample.json,agreement.segregation,collateral segregation,segregation,credit_risk,Basel,,,,,draft,
rds_tam_reference_view_sample.json,agreement.tdIMSegregationType,collateral segregation,segregation,credit_risk,Basel,TD,,IM,,draft,
rds_tam_reference_view_sample.json,agreement.tdIMThreshold,threshold,thr,credit_risk,ISDA,TD,,IM,,draft,
rds_tam_reference_view_sample.json,agreement.tdIMThresholdCcy,threshold,thr,credit_risk,ISDA,TD,,IM,ccy,draft,
rds_tam_reference_view_sample.json,agreement.tdSegregationType,collateral segregation,segregation,credit_risk,Basel,TD,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.tdThreshold,threshold,thr,credit_risk,ISDA,TD,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.tdMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,TD,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.tdIA,Independent Amount,ia,credit_risk,ISDA,TD,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.cpThreshold,threshold,thr,credit_risk,ISDA,CP,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.cpIA,Independent Amount,ia,credit_risk,ISDA,CP,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.cpMTA,Minimum Transfer Amount,mta,credit_risk,ISDA,CP,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.cpFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,CP,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.cpIABase,Independent Amount,ia,credit_risk,ISDA,CP,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.tdFixedRoundingValues,rounding amount,rounding,credit_risk,ISDA,TD,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.tdIABase,Independent Amount,ia,credit_risk,ISDA,TD,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.itmExposure,in-the-money exposure,itm_exposure,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.otmExposure,out-of-the-money exposure,otm_exposure,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.totalExposureAmount,total exposure amount,total_exposure,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.baseTdIA,Independent Amount,ia,credit_risk,ISDA,TD,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.baseCpIA,Independent Amount,ia,credit_risk,ISDA,CP,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].bookedAmountSecondLeg,booked amount,booked_amount,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].actionType,call status,call_status,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].marginType,margin type,margin_type,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].userAgreedAmount,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].callStatus,call status,call_status,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].cpAmount,,,,,CP,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].reportingCallAmount,margin call,margin_call,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].bookedAmountFirstLeg,booked amount,booked_amount,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].reportingCcy,,,,,,,,ccy,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,exposureDetail.marginCallSummary[].baseCallAmount,margin call,margin_call,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,audit.userId,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,audit.validFrom,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,audit.timestamp,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,audit.forceTimestamp,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,audit.validFromDate,date,dt,shared,ISO,,,,,draft,
rds_tam_reference_view_sample.json,audit.timestampDate,date,dt,shared,ISO,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].bookingMarketValue,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,assetHolding[].baseMarketValue,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,assetHolding[].rehypothecationRights,rehypothecation rights,rehypothecation,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].instrumentId,trade identifier,trade_id,trades,FpML,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].assetCcy,collateral holding,asset_holding,credit_risk,convention,,,,ccy,draft,
rds_tam_reference_view_sample.json,assetHolding[].assetClass,asset class,asset_class,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].haircut,collateral haircut,haircut,credit_risk,Basel,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].reportedMarketValue,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,assetHolding[].reportingCcy,,,,,,,,ccy,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,assetHolding[].instrumentIdType,ISDA product taxonomy,isda_product_type,trades,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].assetType,collateral holding,asset_holding,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].imRehypothecationRights,rehypothecation rights,rehypothecation,credit_risk,ISDA,,,IM,,draft,
rds_tam_reference_view_sample.json,assetHolding[].baseAdjustedCollateralValue,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,assetHolding[].parAmount,par value,par_value,trades,FIBO,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].settlementStatus,settlement status,settlement_status,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].internalPolicyReuse,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,assetHolding[].bookingType,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,assetHolding[].marginType,margin type,margin_type,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].maturityDate,maturity,mat,trades,FIBO,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].reportedCollateralValue,collateral value,collateral_value,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetHolding[].position,position,pos,trades,convention,,,,,draft,
rds_tam_reference_view_sample.json,agreementCategory,agreement category,agreement_category,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].date,date,dt,shared,ISO,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].collateralStatus,collateral status,collateral_status,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].instrumentID,trade identifier,trade_id,trades,FpML,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].marketValue,,,,,,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,assetMovementList[].assetClass,asset class,asset_class,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].settlementDate,settlement date,settlement_date,shared,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].reportingCcy,,,,,,,,ccy,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,assetMovementList[].assetType,collateral holding,asset_holding,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].movementType,collateral movement,asset_movement,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].nominalAmount,notional,notional,trades,FpML,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].collateralValue,collateral value,collateral_value,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].repoCcy,repurchase agreement,repo,trades,ISDA,,,,ccy,draft,
rds_tam_reference_view_sample.json,assetMovementList[].paymentInstructionsBucket,time bucket,time_bucket,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,assetMovementList[].movement,collateral movement,asset_movement,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,collateralAgreementID,collateral agreement identifier,collateral_agreement_id,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,agreementID,collateral agreement identifier,collateral_agreement_id,credit_risk,convention,,,,,draft,
rds_tam_reference_view_sample.json,agreementGroupCode,agreement group,agreement_group,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,agreementType,agreement type,agreement_type,credit_risk,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,agreementDescription,agreement,agrmt,credit_risk,FIBO,,,,,draft,
rds_tam_reference_view_sample.json,td,,,,,TD,,,,unmatched,review / add to glossary
rds_tam_reference_view_sample.json,tdLei,Legal Entity Identifier,lei,reference_data,ISO,TD,,,,draft,
rds_tam_reference_view_sample.json,tdShortCode,entity code,entity_code,reference_data,convention,TD,,,,draft,
rds_tam_reference_view_sample.json,cp,counterparty,cpty,reference_data,FIBO,CP,,,,draft,
rds_tam_reference_view_sample.json,cpLei,Legal Entity Identifier,lei,reference_data,ISO,CP,,,,draft,
rds_tam_reference_view_sample.json,cpShortCode,entity code,entity_code,reference_data,convention,CP,,,,draft,
rds_tam_reference_view_sample.json,goldtierID,GoldTier identifier,goldtier_id,reference_data,convention,,,,,draft,
rds_tam_reference_view_sample.json,cpRating,rating,rtg,reference_data,FIBO,CP,,,,draft,
rds_tam_reference_view_sample.json,tdRating,rating,rtg,reference_data,FIBO,TD,,,,draft,
rds_tam_reference_view_sample.json,imBreakDown.simmReportingCcy,ISDA SIMM,simm,credit_risk,ISDA,,,,ccy,draft,
rds_tam_reference_view_sample.json,imBreakDown.equity,equity derivative,eqd,trades,ISDA,,,,,draft,
rds_tam_reference_view_sample.json,active,,,,,,,,,unmatched,review / add to glossary
