principal_agreement_level_ia,counterparty_agreement_level_ia,base_threshold_principal,base_threshold_principal_im,base_threshold_counterparty,base_threshold_counterparty_im,base_min_transfer_principal,base_min_transfer_principal_im,base_min_transfer_counterparty,base_min_transfer_counterparty_im,base_principal_i_a,base_counterparty_external_ia,base_counterparty_i_a,counterparty_rounding,principal_rounding,itm_exposure,otm_exposure,base_total_exposure_amount,action,agreed_amount,base_call_amount,booked_amount_first_leg,booked_amount_second_leg,call_status,counterparty_amount,reporting_call_amount,model,agreement_id,event_id,external_id,instrument_id,margin_type,reporting_currency,counterparty_im_rounding,principal_im_rounding,im_requirement,event_date,counterparty,agreement_description,rescued_data,reporting_date
,,,,0.0,,,,250000.0,,,,,,,,,-200000.0,Call,1100000.0,1100000.0,,,Margin Request Issued,,1100000.0,,9071,344265,2937,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-17
,,,,500000.0,,,,10000.0,,,,,,,,,-200000.0,Recall,2300000.0,2300000.0,,,Margin Request Issued,,2300000.0,,4199,387337,9879,,Net,USD,,,,2026-06-03 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-06-03
,,,,500000.0,,,,10000.0,,,,,,,,,100000.0,Recall,7900000.0,7900000.0,,,Agreed,,7900000.0,,6221,396811,0581,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_REG_IMC_CSA,,2026-07-01
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,Call(Deficit),1900000.0,1900000.0,,,Pending Review,,1900000.0,,9987,360570,K3945,,Net,USD,,,,2026-06-10 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,200000.0,Call(Deficit),1800000.0,1800000.0,,,Pending Review,,1800000.0,,9619,393833,0166,,Net,USD,,,,2026-06-24 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,Delivery(Excess),5500000.0,5500000.0,,,Pending Review,,5500000.0,,7545,350864,7683,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,-100000.0,No Call,7900000.0,7900000.0,,,Agreed,,7900000.0,,7085,384085,4934,,Net,USD,,,,2026-06-17 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-17
,,,,500000.0,,,,250000.0,,,,,,,,,300000.0,No Call,4800000.0,4800000.0,,,Agreed,,4800000.0,,6569,349811,5280,,Net,USD,,,,2026-06-03 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-03
,,,,500000.0,,,,250000.0,,,,,,,,,-300000.0,No Call,6200000.0,6200000.0,,,Pending Review,,6200000.0,,4796,358721,K3366,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_IMC_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,300000.0,Call(Deficit),1800000.0,1800000.0,,,No Call Required,,1800000.0,,2982,351631,4392,,Net,USD,,,,2026-06-17 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,Call,5300000.0,5300000.0,,,Margin Request Issued,,5300000.0,,5535,390717,0504,,Net,USD,,,,2026-06-17 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,0.0,Call(Deficit),800000.0,800000.0,,,No Call Required,,800000.0,,9898,395652,5308,,Net,USD,,,,2026-06-17 00:00:00,BIMCOR INC,TDBK_BIMC_REG_IMC_CSA,,2026-06-17
,,,,500000.0,,,,10000.0,,,,,,,,,-100000.0,Call,3900000.0,3900000.0,,,Agreed,,3900000.0,,5512,346208,8837,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,300000.0,Delivery(Excess),800000.0,800000.0,,,Margin Request Issued,,800000.0,,1037,361089,K9975,,Net,USD,,,,2026-07-01 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,No Call,5000000.0,5000000.0,,,Pending Review,,5000000.0,,3237,376957,2186,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,-300000.0,Delivery(Excess),2900000.0,2900000.0,,,Margin Request Issued,,2900000.0,,6177,347888,1750,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,Call(Deficit),2800000.0,2800000.0,,,Agreed,,2800000.0,,9810,344426,0327,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,Recall,600000.0,600000.0,,,Margin Request Issued,,600000.0,,6398,364790,1787,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-10
,,,,0.0,,,,10000.0,,,,,,,,,-200000.0,Call,2800000.0,2800000.0,,,Agreed,,2800000.0,,5884,389034,A5716,,Net,USD,,,,2026-06-24 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,250000.0,,,,,,,,,0.0,Delivery(Excess),-100000.0,-100000.0,,,Agreed,,-100000.0,,9688,381481,A1264,,Net,USD,,,,2026-06-17 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-17
,,,,75000.0,,,,250000.0,,,,,,,,,100000.0,Call(Deficit),0.0,0.0,,,Agreed,,0.0,,5945,378982,A8978,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,Call,2300000.0,2300000.0,,,Agreed,,2300000.0,,7388,392655,9541,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-07-01
,,,,500000.0,,,,250000.0,,,,,,,,,-100000.0,Call(Deficit),6600000.0,6600000.0,,,Pending Review,,6600000.0,,9850,344138,A2123,,Net,USD,,,,2026-07-01 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-07-01
,,,,500000.0,,,,250000.0,,,,,,,,,100000.0,No Call,4900000.0,4900000.0,,,Margin Request Issued,,4900000.0,,8921,351265,9133,,Net,USD,,,,2026-06-24 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,-200000.0,Recall,4100000.0,4100000.0,,,Pending Review,,4100000.0,,9264,380212,3112,,Net,USD,,,,2026-07-01 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-07-01
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,Call,5300000.0,5300000.0,,,Margin Request Issued,,5300000.0,,2076,367341,5245,,Net,USD,,,,2026-06-24 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,250000.0,,,,,,,,,300000.0,Delivery(Excess),1500000.0,1500000.0,,,Pending Review,,1500000.0,,7054,347630,0307,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,10000.0,,,,,,,,,300000.0,No Call,7000000.0,7000000.0,,,No Call Required,,7000000.0,,3954,377952,7040,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-03
,,,,75000.0,,,,250000.0,,,,,,,,,-100000.0,Call,-200000.0,-200000.0,,,Pending Review,,-200000.0,,4510,380114,K9049,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-10
,,,,0.0,,,,250000.0,,,,,,,,,300000.0,No Call,1100000.0,1100000.0,,,Margin Request Issued,,1100000.0,,1595,396876,8185,,Net,USD,,,,2026-06-03 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-03
,,,,75000.0,,,,250000.0,,,,,,,,,-100000.0,Call(Deficit),4600000.0,4600000.0,,,Pending Review,,4600000.0,,6258,353544,A4203,,Net,USD,,,,2026-06-10 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,200000.0,Delivery(Excess),2900000.0,2900000.0,,,No Call Required,,2900000.0,,8977,368629,0384,,Net,USD,,,,2026-06-03 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-03
,,,,0.0,,,,10000.0,,,,,,,,,-100000.0,No Call,3800000.0,3800000.0,,,Margin Request Issued,,3800000.0,,8140,360152,7367,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-10
,,,,0.0,,,,250000.0,,,,,,,,,200000.0,No Call,3900000.0,3900000.0,,,Margin Request Issued,,3900000.0,,4326,340463,1006,,Net,USD,,,,2026-06-24 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,Recall,2600000.0,2600000.0,,,No Call Required,,2600000.0,,2748,374611,K1908,,Net,USD,,,,2026-06-17 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,300000.0,Call(Deficit),4700000.0,4700000.0,,,Agreed,,4700000.0,,3536,389063,5971,,Net,USD,,,,2026-06-17 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,0.0,Call,6600000.0,6600000.0,,,No Call Required,,6600000.0,,1585,341687,0751,,Net,USD,,,,2026-06-10 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,Call(Deficit),7000000.0,7000000.0,,,Margin Request Issued,,7000000.0,,5806,371012,A1788,,Net,USD,,,,2026-06-10 00:00:00,BIMCOR INC,TDBK_BIMC_REG_IMC_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,0.0,Delivery(Excess),5900000.0,5900000.0,,,Agreed,,5900000.0,,5895,355076,8142,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-07-01
,,,,500000.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),4400000.0,4400000.0,,,No Call Required,,4400000.0,,9519,349457,4261,,Net,USD,,,,2026-07-01 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,-100000.0,Call,3100000.0,3100000.0,,,Margin Request Issued,,3100000.0,,6977,377628,K6681,,Net,USD,,,,2026-06-24 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-24
,,,,0.0,,,,10000.0,,,,,,,,,100000.0,No Call,3400000.0,3400000.0,,,Agreed,,3400000.0,,9410,390294,0618,,Net,USD,,,,2026-06-03 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_GENERAL_CSA,,2026-06-03
,,,,500000.0,,,,250000.0,,,,,,,,,100000.0,Call(Deficit),-400000.0,-400000.0,,,Pending Review,,-400000.0,,8984,390994,4631,,Net,USD,,,,2026-07-01 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-07-01
,,,,500000.0,,,,250000.0,,,,,,,,,-200000.0,Call,4600000.0,4600000.0,,,Pending Review,,4600000.0,,4741,392809,1798,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-10
,,,,0.0,,,,250000.0,,,,,,,,,300000.0,Call(Deficit),1200000.0,1200000.0,,,Margin Request Issued,,1200000.0,,7931,379240,K2477,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,Call,7100000.0,7100000.0,,,Agreed,,7100000.0,,9539,389277,1386,,Net,USD,,,,2026-07-01 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,-200000.0,Call(Deficit),6900000.0,6900000.0,,,Pending Review,,6900000.0,,8365,356450,1654,,Net,USD,,,,2026-06-17 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,200000.0,Call,-100000.0,-100000.0,,,Pending Review,,-100000.0,,4594,395457,A115,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,No Call,600000.0,600000.0,,,Agreed,,600000.0,,5810,388115,0467,,Net,USD,,,,2026-06-24 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,200000.0,Delivery(Excess),1700000.0,1700000.0,,,Margin Request Issued,,1700000.0,,1640,390591,4735,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,-300000.0,Call,3900000.0,3900000.0,,,Margin Request Issued,,3900000.0,,6996,340251,K8144,,Net,USD,,,,2026-06-24 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,-200000.0,Recall,4100000.0,4100000.0,,,Agreed,,4100000.0,,2492,352829,5204,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Call,2700000.0,2700000.0,,,Pending Review,,2700000.0,,3026,343822,4732,,Net,USD,,,,2026-06-10 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,0.0,Call,1800000.0,1800000.0,,,No Call Required,,1800000.0,,3561,349655,1356,,Net,USD,,,,2026-06-03 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-03
,,,,500000.0,,,,250000.0,,,,,,,,,-200000.0,Delivery(Excess),1300000.0,1300000.0,,,Margin Request Issued,,1300000.0,,1849,368699,0333,,Net,USD,,,,2026-06-10 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,No Call,2800000.0,2800000.0,,,Agreed,,2800000.0,,9894,378231,2332,,Net,USD,,,,2026-06-10 00:00:00,BANCO HABITAT,TRI-PARTY COLLATERAL AGENT HOLDING,,2026-06-10
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,Call(Deficit),7500000.0,7500000.0,,,Margin Request Issued,,7500000.0,,1471,355520,A6149,,Net,USD,,,,2026-07-01 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_GENERAL_CSA,,2026-07-01
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,Recall,1800000.0,1800000.0,,,Margin Request Issued,,1800000.0,,4649,380466,6012,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-24
,,,,0.0,,,,10000.0,,,,,,,,,-200000.0,Delivery(Excess),7300000.0,7300000.0,,,No Call Required,,7300000.0,,8220,358056,7118,,Net,USD,,,,2026-06-17 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Delivery(Excess),4000000.0,4000000.0,,,Pending Review,,4000000.0,,2979,376807,0662,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,200000.0,Call,1400000.0,1400000.0,,,Pending Review,,1400000.0,,5593,379342,0483,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-24
,,,,500000.0,,,,250000.0,,,,,,,,,-200000.0,No Call,7900000.0,7900000.0,,,Margin Request Issued,,7900000.0,,6720,385413,4631,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,No Call,4900000.0,4900000.0,,,Margin Request Issued,,4900000.0,,1662,384752,5810,,Net,USD,,,,2026-06-03 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-06-03
,,,,250000.0,,,,250000.0,,,,,,,,,200000.0,Call,6700000.0,6700000.0,,,No Call Required,,6700000.0,,5800,368806,3974,,Net,USD,,,,2026-07-01 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,200000.0,Delivery(Excess),300000.0,300000.0,,,Agreed,,300000.0,,5729,358176,4624,,Net,USD,,,,2026-06-17 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-06-17
,,,,500000.0,,,,10000.0,,,,,,,,,200000.0,Call(Deficit),300000.0,300000.0,,,Margin Request Issued,,300000.0,,1325,377472,K5816,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDGF_XXXX_GENERAL_CSA,,2026-06-17
,,,,75000.0,,,,250000.0,,,,,,,,,200000.0,Recall,7000000.0,7000000.0,,,Agreed,,7000000.0,,2464,374529,4719,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,Delivery(Excess),2900000.0,2900000.0,,,Pending Review,,2900000.0,,2607,345666,7631,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,No Call,1800000.0,1800000.0,,,Pending Review,,1800000.0,,2367,343659,0725,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-03
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,Call,7100000.0,7100000.0,,,Pending Review,,7100000.0,,9016,358193,7164,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,Call,4200000.0,4200000.0,,,Agreed,,4200000.0,,1476,393904,1955,,Net,USD,,,,2026-06-10 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,-300000.0,No Call,3800000.0,3800000.0,,,Margin Request Issued,,3800000.0,,7519,371965,7428,,Net,USD,,,,2026-06-24 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,250000.0,,,,,,,,,-200000.0,No Call,1500000.0,1500000.0,,,Pending Review,,1500000.0,,2974,398386,A2123,,Net,USD,,,,2026-06-24 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,300000.0,Recall,3200000.0,3200000.0,,,Pending Review,,3200000.0,,9468,379322,8355,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-24
,,,,500000.0,,,,250000.0,,,,,,,,,200000.0,Recall,1500000.0,1500000.0,,,Margin Request Issued,,1500000.0,,1910,368999,3516,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_IMC_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,200000.0,Delivery(Excess),5600000.0,5600000.0,,,Agreed,,5600000.0,,2397,352949,A264,,Net,USD,,,,2026-06-10 00:00:00,BIMCOR INC,TDBK_BIMC_REG_IMC_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,100000.0,Delivery(Excess),600000.0,600000.0,,,Margin Request Issued,,600000.0,,2593,380388,0700,,Net,USD,,,,2026-06-24 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,300000.0,Delivery(Excess),900000.0,900000.0,,,Margin Request Issued,,900000.0,,5664,394815,4934,,Net,USD,,,,2026-06-24 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,100000.0,Recall,2500000.0,2500000.0,,,Margin Request Issued,,2500000.0,,9204,352918,0632,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-17
,,,,75000.0,,,,250000.0,,,,,,,,,-200000.0,Call(Deficit),1900000.0,1900000.0,,,No Call Required,,1900000.0,,2939,374628,0466,,Net,USD,,,,2026-06-17 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,200000.0,Call(Deficit),4100000.0,4100000.0,,,No Call Required,,4100000.0,,4251,376358,A7617,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-06-24
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,Call(Deficit),7600000.0,7600000.0,,,Pending Review,,7600000.0,,6302,364013,6033,,Net,USD,,,,2026-06-17 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-17
,,,,75000.0,,,,250000.0,,,,,,,,,0.0,Recall,1400000.0,1400000.0,,,Pending Review,,1400000.0,,3142,360447,0443,,Net,USD,,,,2026-07-01 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,-200000.0,No Call,5900000.0,5900000.0,,,Margin Request Issued,,5900000.0,,9356,343230,4939,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,10000.0,,,,,,,,,0.0,Delivery(Excess),800000.0,800000.0,,,No Call Required,,800000.0,,2580,373332,0836,,Net,USD,,,,2026-06-24 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-24
,,,,0.0,,,,10000.0,,,,,,,,,-300000.0,Call,6200000.0,6200000.0,,,No Call Required,,6200000.0,,1175,382689,1397,,Net,USD,,,,2026-07-01 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_VM_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,200000.0,No Call,5000000.0,5000000.0,,,Margin Request Issued,,5000000.0,,6702,372550,3284,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,No Call,5400000.0,5400000.0,,,Margin Request Issued,,5400000.0,,7168,375663,0106,,Net,USD,,,,2026-06-03 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-03
,,,,500000.0,,,,250000.0,,,,,,,,,100000.0,No Call,4000000.0,4000000.0,,,Agreed,,4000000.0,,8515,390369,0763,,Net,USD,,,,2026-06-24 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-06-24
,,,,500000.0,,,,250000.0,,,,,,,,,-100000.0,No Call,900000.0,900000.0,,,No Call Required,,900000.0,,1268,348395,0961,,Net,USD,,,,2026-06-17 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,No Call,6500000.0,6500000.0,,,Agreed,,6500000.0,,1482,353777,0817,,Net,USD,,,,2026-07-01 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-07-01
,,,,500000.0,,,,10000.0,,,,,,,,,-100000.0,Call,7100000.0,7100000.0,,,Pending Review,,7100000.0,,2274,352952,6465,,Net,USD,,,,2026-06-24 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,-100000.0,Delivery(Excess),3000000.0,3000000.0,,,No Call Required,,3000000.0,,7106,363967,A9573,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-03
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,No Call,2300000.0,2300000.0,,,Margin Request Issued,,2300000.0,,8455,376405,0523,,Net,USD,,,,2026-06-17 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,-100000.0,Recall,5900000.0,5900000.0,,,Pending Review,,5900000.0,,1621,390568,4425,,Net,USD,,,,2026-07-01 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,0.0,No Call,3000000.0,3000000.0,,,Agreed,,3000000.0,,3248,395279,0520,,Net,USD,,,,2026-07-01 00:00:00,SWISS LIFE AG,,,2026-07-01
,,,,75000.0,,,,10000.0,,,,,,,,,-200000.0,No Call,4400000.0,4400000.0,,,No Call Required,,4400000.0,,1972,346321,K8180,,Net,USD,,,,2026-06-24 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,100000.0,No Call,4900000.0,4900000.0,,,Pending Review,,4900000.0,,3642,349829,8033,,Net,USD,,,,2026-06-24 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-24
