external_id,principal_lei,principal,principal_code,counterparty,counterparty_code,counterparty_lei,principal_rating,counterparty_rating,agreement_category,groupname,base_currency,im_legal_review_frequency,legal_review_frequency,reciprocity,counterparty_fixed_mta_values,counterparty_fixed_mta_value_ccy,counterparty_im_fixed_mta_values,counterparty_im_fixed_mta_value_ccy,counterparty_fixed_rounding_values,counterparty_fixed_rounding_value_ccy,counterparty_fixed_threshold_value_ccy,counterparty_fixed_threshold_values,counterparty_fixed_values,counterparty_im,counterparty_im_fixed_rounding_value_ccy,counterparty_im_fixed_rounding_values,counterparty_im_fixed_threshold_value_ccy,counterparty_im_fixed_threshold_values,counterparty_im_fixed_values,counterparty_im_rating_contingent_values,counterparty_im_seg_type,principal_fixed_mta_value_ccy,principal_fixed_mta_values,principal_fixed_rounding_value_ccy,principal_fixed_rounding_values,principal_fixed_threshold_value_ccy,principal_fixed_threshold_values,principal_fixed_values,principal_im,principal_im_fixed_mta_value_ccy,principal_im_fixed_mta_values,principal_im_fixed_rounding_value_ccy,principal_im_fixed_rounding_values,principal_im_fixed_threshold_value_ccy,principal_im_fixed_threshold_values,principal_im_fixed_values,principal_im_rating_contingent_values,principal_im_seg_type,principal_industry,principal_agreement_ia,counterparty_agreement_ia,agreement_date,agreement_id,agreement_status,agreement_description,agreement_type,agreementgroupcode,counterparty_seg_type,principal_seg_type,segregation,linkage_set,assets,custodian,simm_principal_calculation_currency,simm_cp_calculation_currency,rescued_data,reporting_date,agreement_name,region,principal_termination_currency,counterparty_termination_currency
6267,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,CAD,,,,10000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-11,A86170,Active,TDBK_BCCU_REG_IMC_CSA,REG_VM,TDBK_BCCU_GEN,,,Y,,US Common Stock;Ontario Provincial Bond;Canada Mortgage Bonds,STATE STREET,,,,2026-06-24,TDBK_BCCU_REG_IMC_CSA,TDBK,CAD,CAD
K713,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,GBP,,,,250000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-08-11,A45055,Pending,TDBK_MSIL_GENERAL_CSA,BILATERAL_CSA,TDBK_MSIL_GEN,,,Y,,US Corporate;Israel Government Bond;US Treasury,N/A,,,,2026-06-24,TDBK_MSIL_GENERAL_CSA,TDBK,,GBP
0607,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-28,A18432,Pending,TDBK_BCCU_REG_VM_CSA,REG_VM,TDBK_BCCU_GEN,,,Y,,CAD CASH;Israel Government Bond;Government of Canada Bond,N/A,,,,2026-06-24,TDBK_BCCU_REG_VM_CSA,TDBK,CAD,CAD
8566,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,USD,,,,250000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-04-26,A33428,Pending,TDBK_WH17_REG_IMC_CSA,REG_IMC,TDBK_WH17_GEN,,,N,,Ontario Provincial Bond;Israel Government Bond;USD CASH,BNY MELLON,,,,2026-06-24,TDBK_WH17_REG_IMC_CSA,TDBK,USD,USD
0626,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,CAD,,,,250000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-10,A98039,Active,TDBK_BNSC_REG_IMC_CSA,REG_IMC,TDBK_BNSC_GEN,,,Y,,US Corporate;CAD CASH;USD CASH,N/A,,,,2026-06-24,TDBK_BNSC_REG_IMC_CSA,TDBK,CAD,CAD
K1161,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-02-14,A35157,Amended,TDBK_BCCU_REG_VM_CSA,REG_VM,TDBK_BCCU_GEN,,,N,,CAD CASH;USD CASH;Government of Canada Bond,BNY MELLON,,,,2026-06-24,TDBK_BCCU_REG_VM_CSA,TDBK,USD,USD
0618,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-21,A33086,Amended,TDBK_DBFR_GENERAL_CSA,BILATERAL_CSA,TDBK_DBFR_GEN,,,N,,German Government Note;US Corporate;CAD CASH,N/A,,,,2026-06-24,TDBK_DBFR_GENERAL_CSA,TDBK,CAD,CAD
5811,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,GBP,,,,10000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-11-26,A32000,Amended,TDBK_WH17_REG_VM_CSA,REG_VM,TDBK_WH17_GEN,,,N,,Ontario Provincial Bond;US Treasury;USD CASH,STATE STREET,,,,2026-06-24,TDBK_WH17_REG_VM_CSA,TDBK,GBP,GBP
0153,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,EUR,,,,250000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-20,A88200,Amended,TDBK_BCCU_REG_IMC_CSA,REG_IMC,TDBK_BCCU_GEN,,,,,US Treasury;Israel Government Bond;Government of Canada Bond,N/A,,,,2026-06-24,TDBK_BCCU_REG_IMC_CSA,TDBK,EUR,EUR
0837,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,EUR,,,,250000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-03-05,A38490,Amended,TDBK_BCCU_REG_IMC_CSA,REG_VM,TDBK_BCCU_GEN,,,Y,,Canada Mortgage Bonds;Ontario Provincial Bond;Government of Canada Bond,BNY MELLON,,,,2026-06-24,TDBK_BCCU_REG_IMC_CSA,TDBK,EUR,EUR
2677,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,USD,,,,10000.0,,,,,,USD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-13,A22802,Amended,TDBK_INBL_REG_IMC_CSA,REG_VM,TDBK_INBL_GEN,,,Y,,US Treasury;Canada Mortgage Bonds;Ontario Provincial Bond,BNY MELLON,,,,2026-06-24,,TDBK,,USD
K6140,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,GBP,,,,10000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-12-13,A73476,Amended,TDBK_BNSC_GENERAL_CSA,REG_VM,TDBK_BNSC_GEN,,,,,Ontario Provincial Bond;USD CASH;German Government Note,,,,,2026-06-24,TDBK_BNSC_GENERAL_CSA,TDBK,GBP,GBP
K5261,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,USD,,,,250000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-05-28,A32064,Active,TDBK_MSIL_REG_IMC_CSA,BILATERAL_CSA,TDBK_MSIL_GEN,,,Y,,German Government Note;USD CASH;Canada Mortgage Bonds,BNY MELLON,,,,2026-06-24,TDBK_MSIL_REG_IMC_CSA,TDBK,,USD
7982,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,GBP,,,,250000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-06-21,A72167,Amended,TDBK_BIMC_REG_VM_CSA,REG_VM,TDBK_BIMC_GEN,,,N,,USD CASH;US Common Stock;US Treasury,N/A,,,,2026-06-24,TDBK_BIMC_REG_VM_CSA,TDBK,GBP,GBP
7120,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,GBP,,,,250000.0,,,,,,GBP,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-07,A76910,Pending,TDBK_BNSC_GENERAL_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,Y,,Israel Government Bond;US Common Stock;USD CASH,BNY MELLON,,,,2026-06-24,TDBK_BNSC_GENERAL_CSA,TDBK,GBP,GBP
0659,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,USD,,,,250000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-25,A74043,Pending,TDBK_BCCU_REG_VM_CSA,REG_VM,TDBK_BCCU_GEN,,,N,,US Corporate;US Treasury;CAD CASH,BNY MELLON,,,,2026-06-24,TDBK_BCCU_REG_VM_CSA,TDBK,USD,USD
K416,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,USD,,,,250000.0,,,,,,USD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-18,A24397,Active,TDBK_BNSC_GENERAL_CSA,REG_VM,TDBK_BNSC_GEN,,,,,Ontario Provincial Bond;US Treasury;German Government Note,STATE STREET,,,,2026-06-24,TDBK_BNSC_GENERAL_CSA,TDBK,USD,
9767,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,CAD,,,,250000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-10-27,A56224,Active,TDBK_MSIL_REG_VM_CSA,BILATERAL_CSA,TDBK_MSIL_GEN,,,N,,USD CASH;US Common Stock;CAD CASH,STATE STREET,,,,2026-06-24,TDBK_MSIL_REG_VM_CSA,TDBK,CAD,
2342,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,GBP,,,,250000.0,,,,,,GBP,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-01,A26863,Active,TDBK_WH17_REG_VM_CSA,REG_VM,TDBK_WH17_GEN,,,Y,,Ontario Provincial Bond;German Government Note;USD CASH,STATE STREET,,,,2026-06-24,TDBK_WH17_REG_VM_CSA,TDBK,GBP,GBP
0374,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,GBP,,,,10000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-03-04,A73842,Pending,TDBK_DBFR_REG_IMC_CSA,BILATERAL_CSA,TDBK_DBFR_GEN,,,Y,,German Government Note;US Treasury;Israel Government Bond,BNY MELLON,,,,2026-06-24,TDBK_DBFR_REG_IMC_CSA,TDBK,GBP,GBP
A681,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,EUR,,,,10000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-07-20,A44032,Active,TDBK_BIMC_REG_IMC_CSA,REG_IMC,TDBK_BIMC_GEN,,,N,,USD CASH;Ontario Provincial Bond;US Treasury,BNY MELLON,,,,2026-06-24,,TDBK,EUR,EUR
0863,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,CAD,,,,10000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-12,A59389,Amended,TDBK_INBL_REG_VM_CSA,GENERAL_CSA,TDBK_INBL_GEN,,,Y,,CAD CASH;US Corporate;USD CASH,STATE STREET,,,,2026-06-24,TDBK_INBL_REG_VM_CSA,TDBK,CAD,
0351,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-06,A66155,Pending,TDBK_INBL_REG_VM_CSA,GENERAL_CSA,TDBK_INBL_GEN,,,Y,,USD CASH;CAD CASH;Canada Mortgage Bonds,STATE STREET,,,,2026-06-24,TDBK_INBL_REG_VM_CSA,TDBK,,USD
4808,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,CAD,,,,250000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-08-25,A57522,Active,TDBK_INBL_GENERAL_CSA,BILATERAL_CSA,TDBK_INBL_GEN,,,Y,,Government of Canada Bond;US Common Stock;USD CASH,BNY MELLON,,,,2026-06-24,TDBK_INBL_GENERAL_CSA,TDBK,,CAD
9518,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,EUR,,,,250000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-09,A88139,Pending,TDBK_INBL_GENERAL_CSA,REG_IMC,TDBK_INBL_GEN,,,,,German Government Note;Israel Government Bond;Ontario Provincial Bond,,,,,2026-06-24,TDBK_INBL_GENERAL_CSA,TDBK,,EUR
2076,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,CAD,,,,250000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-13,A81886,Amended,TDBK_BIMC_REG_IMC_CSA,REG_IMC,TDBK_BIMC_GEN,,,Y,,Canada Mortgage Bonds;Ontario Provincial Bond;German Government Note,STATE STREET,,,,2026-06-24,TDBK_BIMC_REG_IMC_CSA,TDBK,CAD,CAD
A4812,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,CAD,,,,10000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-11,A92367,Active,TRI-PARTY COLLATERAL AGENT HOLDING,GENERAL_CSA,TDBK_MSIL_GEN,,,Y,,Ontario Provincial Bond;Government of Canada Bond;USD CASH,STATE STREET,,,,2026-06-24,TRI-PARTY COLLATERAL AGENT HOLDING,TDBK,CAD,
1869,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-24,A99168,Pending,TDBK_WH17_REG_IMC_CSA,GENERAL_CSA,TDBK_WH17_GEN,,,Y,,USD CASH;CAD CASH;Canada Mortgage Bonds,STATE STREET,,,,2026-06-24,TDBK_WH17_REG_IMC_CSA,TDBK,CAD,CAD
1039,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,GBP,,,,10000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-19,A29696,Active,,REG_IMC,TDBK_BCCU_GEN,,,N,,Israel Government Bond;US Common Stock;Ontario Provincial Bond,N/A,,,,2026-06-24,,TDBK,GBP,GBP
2712,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-15,A28817,Pending,TDBK_WH17_REG_VM_CSA,REG_IMC,TDBK_WH17_GEN,,,N,,Government of Canada Bond;Ontario Provincial Bond;Canada Mortgage Bonds,N/A,,,,2026-06-24,TDBK_WH17_REG_VM_CSA,TDBK,,CAD
1327,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,GBP,,,,250000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-03-19,A99853,Amended,TDBK_CITI_REG_IMC_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,N,,USD CASH;Ontario Provincial Bond;Canada Mortgage Bonds,N/A,,,,2026-06-24,TDBK_CITI_REG_IMC_CSA,TDBK,GBP,GBP
A452,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-11,A74717,Pending,TDBK_SWCD_REG_IMC_CSA,BILATERAL_CSA,TDBK_SWCD_GEN,,,Y,,Israel Government Bond;Government of Canada Bond;US Corporate,N/A,,,,2026-06-24,TDBK_SWCD_REG_IMC_CSA,TDBK,USD,USD
0243,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,CAD,,,,10000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-03-21,A11982,Pending,TDBK_CITI_REG_IMC_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,N,,German Government Note;CAD CASH;USD CASH,BNY MELLON,,,,2026-06-24,TDBK_CITI_REG_IMC_CSA,TDBK,CAD,
A1102,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,GBP,,,,10000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-23,A77202,Pending,TDBK_SWCD_GENERAL_CSA,REG_VM,TDBK_SWCD_GEN,,,N,,US Common Stock;Government of Canada Bond;Israel Government Bond,STATE STREET,,,,2026-06-24,TDBK_SWCD_GENERAL_CSA,TDBK,,GBP
A2562,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,GBP,,,,250000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-21,A11237,Pending,TDBK_BIMC_REG_VM_CSA,REG_VM,TDBK_BIMC_GEN,,,N,,US Common Stock;USD CASH;Canada Mortgage Bonds,,,,,2026-06-24,TDBK_BIMC_REG_VM_CSA,TDBK,,
7611,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,USD,,,,250000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-15,A76178,Active,TDBK_WH17_REG_IMC_CSA,BILATERAL_CSA,TDBK_WH17_GEN,,,Y,,US Treasury;US Corporate;German Government Note,STATE STREET,,,,2026-06-24,TDBK_WH17_REG_IMC_CSA,TDBK,USD,USD
4251,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,CAD,,,,10000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-13,A60346,Amended,TDBK_BCCU_REG_IMC_CSA,REG_IMC,TDBK_BCCU_GEN,,,Y,,Government of Canada Bond;Canada Mortgage Bonds;Ontario Provincial Bond,BNY MELLON,,,,2026-06-24,TDBK_BCCU_REG_IMC_CSA,TDBK,CAD,CAD
K9049,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,USD,,,,250000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-07-10,A90901,Amended,TDBK_INBL_REG_VM_CSA,REG_VM,TDBK_INBL_GEN,,,Y,,USD CASH;US Common Stock;CAD CASH,,,,,2026-06-24,TDBK_INBL_REG_VM_CSA,TDBK,,USD
7841,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,GBP,,,,10000.0,,,,,,GBP,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-07-18,A49540,Amended,TDBK_BIMC_GENERAL_CSA,BILATERAL_CSA,TDBK_BIMC_GEN,,,Y,,USD CASH;US Treasury;Israel Government Bond,N/A,,,,2026-06-24,TDBK_BIMC_GENERAL_CSA,TDBK,,GBP
